Country,subset,question_label,answer,name
Czech Republic,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Ricky Schultz
Czech Republic,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Elizabeth Lamb
Czech Republic,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Patrick Bouyer
Czech Republic,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Ming Maxwell
Czech Republic,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Jerry Taylor
Czech Republic,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Wanda Goldberg
Czech Republic,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Barbara Ramirez
Czech Republic,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Brian Norris
Czech Republic,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Christina Goodson
Czech Republic,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Albert Hancock
Czech Republic,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Alfred Harris
Czech Republic,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Claude Nadeau
Germany,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Joe Richardson
Germany,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Debrah Williams
Germany,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Pamela Mayfield
Germany,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Angela Bethea
Germany,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,George West
Germany,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Booker Spires
Germany,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Ardis Cleek
Germany,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Howard Stitt
Germany,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Toby Waid
Germany,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Dominique Stacks
Germany,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Allison Hill
Germany,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Stanford Morgan
Germany,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Maude Payne
Germany,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Gloria Owen
Germany,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Mary Mims
Denmark,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Octavia Brickner
Denmark,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Virginia Whatley
Denmark,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Anne Johnson
Denmark,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Virginia Ludwig
Denmark,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Kimberly Strefeler
Denmark,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Barbara Keeney
Denmark,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Candice Wade
Denmark,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Jerry Farris
Denmark,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,David White
Denmark,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Mildred Paskey
Denmark,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Gertrude Box
Denmark,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Mary Mink
Denmark,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Delores Collins
Denmark,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Peter Rogol
Denmark,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Joey Tickle
Estonia,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Willie Phung
Estonia,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Kimberly Lee
Estonia,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Ryan Slater
Estonia,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Kevin Cole
Estonia,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Sammy Parker
Estonia,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Linda Lentz
Estonia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Chris Gonzalez
Estonia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Robert Lee
Estonia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Bryan Felix
Estonia,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Tess Barry
Estonia,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Harriet Crespino
Estonia,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Raul Harris
Estonia,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Veronica Centeno
Estonia,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,James Acevedo
Estonia,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Charlie Mendoza
Greece,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Anna Williams
Greece,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Helene Goddard
Greece,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Roger Carr
Greece,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Mary Lang
Greece,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Richard Kicker
Greece,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Andrea Gullion
Greece,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,James Rodriguez
Greece,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Luis Arsenault
Greece,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Hazel Littlefield
Greece,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Helen Oskins
Greece,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Ariana Durr
Greece,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Alyssa Brooks
Greece,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Carl Champagne
Greece,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Frank Brixey
Greece,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Galen Bradshaw
Spain,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Napoleon Banks
Spain,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Austin Mccrary
Spain,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Harold Jones
Spain,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Robert Weathersby
Spain,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Tara Hemmen
Spain,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Tom Campbell
Spain,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Ella Book
Spain,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Ernestine Li
Spain,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Loyd Rama
Spain,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Candida Eidson
Spain,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Parthenia Farnsworth
Spain,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Christie Johnson
Spain,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Patricia Moore
Spain,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,William Parrales
Spain,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Frances Inouye
Finland,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Holly Vincent
Finland,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Myron Crum
Finland,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Kimberly Lee
Finland,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Ming Maxwell
Finland,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Federico Biron
Finland,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Paul Arellano
Finland,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Anna Goodyear
Finland,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Pedro Mcrae
Finland,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Kelly Thompson
Finland,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Sandra Simon
Finland,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Andrea Gullion
Finland,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Irene Olivia
Finland,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Douglas Jim
Finland,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Jamie Clure
Finland,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Robert Mcginley
France,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Tracy Owenby
France,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Jonathan Flowers
France,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Eugene Mack
France,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Ruby Capers
France,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Bobby Evans
France,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Beverly Medford
France,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Michael Miller
France,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Christine Wicker
France,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Cleora Kemp
France,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Kim Harvey
France,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Jesse Barrios
France,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Gretchen Hite
France,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Robbie James
France,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Scott Paul
France,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Nora Webb
Croatia,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Stephen Mccurdy
Croatia,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Mindy Hovis
Croatia,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Margery Johnson
Croatia,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Robert Williams
Croatia,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Ricky Schultz
Croatia,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Lucille Stanier
Croatia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Eric Winslow
Croatia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Scott Groome
Croatia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Idalia Correa
Croatia,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Christine Sadowski
Croatia,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Don Fugate
Croatia,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Eleanor Flanagan
Croatia,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Gloria Morris
Croatia,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,William Muscarella
Croatia,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Roger Hendrickson
Hungary,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Sheryl Starr
Hungary,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Diana Rhodes
Hungary,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Charles Pratt
Hungary,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Kay Coats
Hungary,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Jane Walther
Hungary,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Daniel Owens
Hungary,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Blanche Joyce
Hungary,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Esther Abeles
Hungary,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Douglas Clark
Hungary,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Marion Goins
Hungary,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Dale Martinez
Hungary,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Tony Rink
Hungary,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,April Jin
Hungary,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Christopher Indermuehle
Hungary,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Helen Borghoff
Ireland,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Sophie Schafer
Ireland,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Rosemarie Eland
Ireland,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Herbert Bilbao
Ireland,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Linda Stice
Ireland,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,George Wallace
Ireland,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Maria Lovelady
Ireland,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Gary Smith
Ireland,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Katherine Guest
Ireland,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Nathanael Dejesus
Ireland,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Lloyd Pecci
Ireland,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Ruthie Weaver
Ireland,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Mark Quinn
Ireland,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Dawn Bird
Ireland,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Rosie Sumrall
Ireland,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Tonia Smith
Italy,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Joan Brown
Italy,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Sandra Tigerino
Italy,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Lisette Novak
Italy,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Gloria Owen
Italy,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Luz Coleman
Italy,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Jack Murray
Italy,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,John Mitchell
Italy,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Kevin Richards
Italy,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Robert Doney
Italy,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Matthew Mcgeeney
Italy,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Phyllis Wing
Italy,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Travis Ostrowski
Italy,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Raymond Wilson
Italy,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Dolores Knox
Italy,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Floyd Robles
Lithuania,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Vicki Ramirez
Lithuania,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Jan Wong
Lithuania,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Wanda Clance
Lithuania,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Christopher Seabrooke
Lithuania,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Anne Piazza
Lithuania,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Amanda Blanchard
Lithuania,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Yanira Sergio
Lithuania,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Harold Reyes
Lithuania,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Linda Jackson
Lithuania,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Robert Thomas
Lithuania,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Tammie Denniston
Lithuania,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Eldon Lones
Lithuania,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Marlene Robichaux
Lithuania,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Bobby Kunkel
Lithuania,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Miguel Degrate
Luxembourg,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Judy Mountain
Luxembourg,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Arlene Oday
Luxembourg,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Donald Martin
Luxembourg,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Deborah Thornton
Luxembourg,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Megan Warren
Luxembourg,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Luz Coleman
Luxembourg,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Gerry Boice
Luxembourg,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Andrew Campbell
Luxembourg,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Joshua Yeadon
Luxembourg,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Sharon Lewis
Luxembourg,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Randall Nichols
Luxembourg,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Jody Cook
Luxembourg,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Leah Gillis
Luxembourg,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Brian Redd
Luxembourg,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Alison Butler
Latvia,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Joel Garza
Latvia,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Margaret Martin
Latvia,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Robert Mcginley
Latvia,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Margaret Roth
Latvia,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Eartha Rhoads
Latvia,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Lisette Novak
Latvia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Justin Klauer
Latvia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,David Carrell
